quote_unixtime,quote_readtime,quote_date,quote_time_hours,underlying_last,expire_date,expire_unixtime,dte,option_type,strike,bid,ask,last,iv,volume,delta,gamma,vega,theta,rho,strike_distance,strike_distance_pct
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3775,0.05,0.1,0.05,0.83425,210.0,-0.00139,2e-05,0.01126,-0.0748,-0.0003,721.4,0.16
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3800,0.05,0.1,0.05,0.8045,279.0,-0.00066,3e-05,0.01121,-0.07498,-0.00027,696.4,0.155
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3825,0.05,0.1,0.05,0.77641,411.0,-0.00118,2e-05,0.01133,-0.07474,0.0,671.4,0.149
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3850,0.05,0.1,0.05,0.74683,188.0,-0.00138,-2e-05,0.01219,-0.07453,0.0,646.4,0.144
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3875,0.05,0.1,0.05,0.71892,308.0,-0.00146,3e-05,0.01245,-0.07545,0.0,621.4,0.138
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3880,0.05,0.1,0.2,0.71305,5.0,-0.00128,-2e-05,0.01219,-0.07537,-0.00071,616.4,0.137
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3890,0.05,0.1,0.2,0.70158,5.0,-0.00075,0.0,0.0129,-0.07484,0.0,606.4,0.135
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3900,0.05,0.1,0.28,0.68994,273.0,-0.00154,0.0,0.01284,-0.07501,0.0,596.4,0.133
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3910,0.05,0.1,0.15,0.67877,1083.0,-0.00087,2e-05,0.01331,-0.07484,-0.00038,586.4,0.13
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3920,0.05,0.1,0.05,0.66761,10.0,-0.00146,6e-05,0.01282,-0.07554,0.0,576.4,0.128
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3925,0.05,0.1,0.15,0.66109,20.0,-0.00101,-1e-05,0.01284,-0.07475,-1e-05,571.4,0.127
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3930,0.05,0.1,0.4,0.65525,21.0,-0.00124,-2e-05,0.01355,-0.07474,-0.00055,566.4,0.126
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3940,0.05,0.1,0.15,0.64391,49.0,-0.00152,1e-05,0.01395,-0.07513,0.0,556.4,0.124
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3950,0.05,0.1,0.15,0.63329,12.0,-0.0011,-1e-05,0.01339,-0.07462,-0.00016,546.4,0.122
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3955,0.05,0.15,0.15,0.64329,4.0,-0.00188,5e-05,0.01673,-0.09985,-0.00027,541.4,0.12
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3960,0.05,0.15,0.15,0.63775,23.0,-0.00148,0.0,0.01773,-0.09951,-0.00029,536.4,0.119
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3965,0.05,0.15,0.15,0.63159,71.0,-0.00157,5e-05,0.0175,-0.09991,-0.00085,531.4,0.118
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3970,0.05,0.15,0.1,0.62622,2.0,-0.00129,-1e-05,0.01738,-0.09946,0.0,526.4,0.117
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3975,0.05,0.15,0.1,0.62048,110.0,-0.00177,6e-05,0.01748,-0.10043,0.0,521.4,0.116
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3980,0.05,0.15,0.15,0.61471,11.0,-0.00214,1e-05,0.01769,-0.09998,-0.00047,516.4,0.115
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3985,0.05,0.15,0.15,0.60916,89.0,-0.00161,7e-05,0.01842,-0.09985,0.0,511.4,0.114
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3990,0.05,0.15,0.15,0.60311,49.0,-0.00187,8e-05,0.01836,-0.10039,-0.0006,506.4,0.113
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,3995,0.05,0.15,0.2,0.59755,44.0,-0.00148,4e-05,0.01793,-0.09978,-0.00086,501.4,0.112
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4000,0.1,0.15,0.15,0.60441,172.0,-0.00187,7e-05,0.02222,-0.12475,-0.00046,496.4,0.11
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4005,0.1,0.15,0.2,0.59794,21.0,-0.00209,9e-05,0.02257,-0.12445,-0.00046,491.4,0.109
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4010,0.1,0.15,0.2,0.59263,1.0,-0.00255,3e-05,0.02183,-0.12479,-0.00097,486.4,0.108
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4015,0.1,0.15,0.5,0.58678,180.0,-0.00254,3e-05,0.02287,-0.12449,-0.00096,481.4,0.107
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4020,0.1,0.15,0.5,0.5811,27.0,-0.00205,6e-05,0.02289,-0.12521,-0.00024,476.4,0.106
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4025,0.1,0.15,0.2,0.57518,20.0,-0.0022,6e-05,0.0228,-0.12462,-0.00032,471.4,0.105
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4030,0.1,0.15,0.2,0.56926,50.0,-0.00224,7e-05,0.02345,-0.12452,-0.00049,466.4,0.104
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4035,0.1,0.15,0.0,0.56357,50.0,-0.00194,2e-05,0.02355,-0.12479,-0.00068,461.4,0.103
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4040,0.1,0.15,0.1,0.55723,1.0,-0.00222,1e-05,0.02394,-0.12505,-0.00099,456.4,0.102
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4045,0.1,0.15,0.9,0.55174,120.0,-0.00199,0.0,0.02386,-0.12476,-0.00039,451.4,0.1
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4050,0.1,0.15,0.1,0.54538,38.0,-0.00223,2e-05,0.02357,-0.12476,-0.00072,446.4,0.099
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4055,0.1,0.15,0.81,0.53943,50.0,-0.00287,5e-05,0.02426,-0.12448,-0.00064,441.4,0.098
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4060,0.1,0.15,0.7,0.53431,3.0,-0.00212,1e-05,0.02437,-0.12521,-0.00069,436.4,0.097
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4065,0.1,0.15,1.02,0.52855,50.0,-0.00227,5e-05,0.0243,-0.12449,-0.0006,431.4,0.096
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4070,0.1,0.15,0.1,0.52277,15.0,-0.0026,5e-05,0.02434,-0.1252,-0.00015,426.4,0.095
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4075,0.1,0.15,0.2,0.51638,42.0,-0.00305,7e-05,0.02485,-0.12532,-0.00104,421.4,0.094
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4080,0.1,0.2,0.1,0.5196,28.0,-0.00338,8e-05,0.02868,-0.14978,-0.00017,416.4,0.093
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4085,0.1,0.2,0.1,0.51418,1.0,-0.00305,6e-05,0.02936,-0.14992,-0.00109,411.4,0.091
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4090,0.15,0.2,0.87,0.51581,50.0,-0.00387,0.0001,0.03317,-0.17496,-0.00041,406.4,0.09
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4095,0.15,0.2,0.2,0.50991,1.0,-0.00398,9e-05,0.03366,-0.1744,-0.00103,401.4,0.089
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4100,0.15,0.2,0.05,0.50374,101.0,-0.00322,0.00011,0.03362,-0.17485,-0.001,396.4,0.088
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4105,0.15,0.2,0.1,0.49832,19.0,-0.00396,5e-05,0.03372,-0.17445,-0.00089,391.4,0.087
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4110,0.15,0.2,0.1,0.49193,159.0,-0.00378,2e-05,0.03459,-0.17465,-0.00074,386.4,0.086
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4115,0.15,0.2,0.1,0.4857,159.0,-0.00372,3e-05,0.03528,-0.17503,-0.00106,381.4,0.085
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4120,0.15,0.2,0.1,0.48067,170.0,-0.00417,6e-05,0.03477,-0.17486,-0.00123,376.4,0.084
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4125,0.15,0.2,0.15,0.47423,12.0,-0.0037,0.00013,0.03512,-0.17459,-0.00104,371.4,0.083
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4130,0.15,0.2,0.15,0.46873,158.0,-0.00338,4e-05,0.03626,-0.17538,-0.00034,366.4,0.081
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4135,0.15,0.2,0.1,0.46263,2.0,-0.00441,4e-05,0.03641,-0.17477,-0.00101,361.4,0.08
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4140,0.15,0.2,0.17,0.45639,2.0,-0.00434,4e-05,0.03652,-0.17488,-0.0013,356.4,0.079
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4145,0.15,0.2,0.47,0.45049,17.0,-0.00437,0.00011,0.03712,-0.17472,-0.00101,351.4,0.078
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4150,0.15,0.2,0.07,0.44416,24.0,-0.00383,7e-05,0.03745,-0.17499,-0.0012,346.4,0.077
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4155,0.15,0.2,0.94,0.43861,1.0,-0.00417,6e-05,0.03819,-0.17465,-0.00055,341.4,0.076
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4160,0.15,0.25,0.1,0.43897,146.0,-0.00511,8e-05,0.04211,-0.19914,-0.00142,336.4,0.075
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4165,0.2,0.25,0.3,0.43775,21.0,-0.00531,0.00011,0.04685,-0.22449,-0.00098,331.4,0.074
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4170,0.2,0.25,0.2,0.43175,339.0,-0.00503,8e-05,0.04685,-0.2247,-0.00153,326.4,0.073
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4175,0.2,0.25,0.2,0.42598,266.0,-0.00542,0.00017,0.04808,-0.22489,-0.00121,321.4,0.071
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4180,0.2,0.25,0.25,0.41953,30.0,-0.00566,0.00014,0.04859,-0.2238,-0.00079,316.4,0.07
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4185,0.2,0.25,0.2,0.4142,151.0,-0.00588,8e-05,0.04902,-0.22391,-0.00073,311.4,0.069
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4190,0.2,0.25,0.22,0.40759,27.0,-0.00589,0.00017,0.04946,-0.22375,-0.00096,306.4,0.068
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4195,0.2,0.25,0.2,0.40137,141.0,-0.00572,9e-05,0.04953,-0.22406,-0.00099,301.4,0.067
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4200,0.2,0.25,0.15,0.39565,7.0,-0.00584,0.00018,0.05026,-0.22429,-0.00104,296.4,0.066
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4205,0.2,0.25,0.15,0.38945,2.0,-0.00554,0.0001,0.05137,-0.22409,-0.0017,291.4,0.065
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4210,0.2,0.25,0.12,0.3833,3.0,-0.00636,0.00016,0.05207,-0.22445,-0.00112,286.4,0.064
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4215,0.2,0.25,0.25,0.37738,31.0,-0.0057,0.0001,0.05302,-0.2237,-0.00135,281.4,0.063
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4220,0.2,0.25,0.25,0.37103,13.0,-0.00645,0.00015,0.0535,-0.22424,-0.00092,276.4,0.061
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4225,0.2,0.25,0.15,0.36462,20.0,-0.00661,0.00017,0.05366,-0.22406,-0.00136,271.4,0.06
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4230,0.2,0.25,0.1,0.35867,7.0,-0.00665,0.0002,0.0544,-0.22404,-0.00094,266.4,0.059
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4235,0.2,0.25,0.2,0.35194,1.0,-0.00665,0.00019,0.05546,-0.22403,-0.00142,261.4,0.058
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4240,0.2,0.3,0.25,0.3505,57.0,-0.00732,0.00022,0.06036,-0.24901,-0.00156,256.4,0.057
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4245,0.2,0.3,0.15,0.34396,38.0,-0.00726,0.00023,0.06169,-0.24881,-0.00164,251.4,0.056
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4250,0.25,0.3,0.2,0.34226,50.0,-0.00751,0.00021,0.06653,-0.27326,-0.00128,246.4,0.055
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4255,0.2,0.3,0.2,0.33245,10.0,-0.00693,0.00024,0.06356,-0.24875,-0.0015,241.4,0.054
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4260,0.2,0.3,0.2,0.32615,718.0,-0.00742,0.00025,0.06434,-0.24836,-0.00184,236.4,0.053
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4265,0.25,0.3,0.14,0.32365,12.0,-0.00812,0.00017,0.07007,-0.27349,-0.00163,231.4,0.051
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4270,0.25,0.3,0.17,0.31648,14.0,-0.0084,0.00025,0.07126,-0.27302,-0.00195,226.4,0.05
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4275,0.25,0.3,0.25,0.31091,150.0,-0.00804,0.00024,0.07202,-0.27318,-0.00202,221.4,0.049
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4280,0.25,0.3,0.25,0.30409,1042.0,-0.00896,0.00022,0.07382,-0.27314,-0.0017,216.4,0.048
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4285,0.25,0.3,0.3,0.2982,294.0,-0.00903,0.00027,0.07488,-0.27288,-0.00209,211.4,0.047
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4290,0.25,0.3,0.2,0.29159,265.0,-0.00937,0.00026,0.07576,-0.27315,-0.00185,206.4,0.046
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4295,0.25,0.35,0.2,0.28895,41.0,-0.00947,0.00034,0.08252,-0.29722,-0.00197,201.4,0.045
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4300,0.25,0.35,0.27,0.28183,998.0,-0.00963,0.0003,0.08364,-0.29782,-0.00195,196.4,0.044
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4305,0.3,0.35,0.2,0.27903,41.0,-0.0109,0.00032,0.08971,-0.32164,-0.00206,191.4,0.043
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4310,0.3,0.35,0.3,0.27235,75.0,-0.01075,0.00039,0.092,-0.32193,-0.0022,186.4,0.041
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4315,0.3,0.35,0.3,0.26594,197.0,-0.01103,0.00036,0.094,-0.3215,-0.002,181.4,0.04
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4320,0.3,0.4,0.35,0.26209,92.0,-0.01286,0.00045,0.09997,-0.34656,-0.00309,176.4,0.039
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4325,0.35,0.4,0.38,0.25747,279.0,-0.01324,0.00041,0.10697,-0.37042,-0.00276,171.4,0.038
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4330,0.35,0.4,0.4,0.25074,91.0,-0.01374,0.00048,0.10923,-0.37054,-0.00247,166.4,0.037
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4335,0.35,0.4,0.4,0.24476,154.0,-0.01443,0.00047,0.11148,-0.37083,-0.0032,161.4,0.036
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4340,0.35,0.45,0.4,0.24019,189.0,-0.01475,0.0005,0.11865,-0.39454,-0.00286,156.4,0.035
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4345,0.4,0.45,0.35,0.23528,109.0,-0.01613,0.00057,0.1267,-0.4183,-0.00324,151.4,0.034
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4350,0.4,0.45,0.4,0.22896,445.0,-0.01703,0.00059,0.12983,-0.41788,-0.00403,146.4,0.033
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4355,0.4,0.45,0.45,0.2217,291.0,-0.01739,0.00059,0.13242,-0.41786,-0.00386,141.4,0.031
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4360,0.4,0.5,0.2,0.21729,134.0,-0.01866,0.00071,0.14076,-0.44225,-0.00385,136.4,0.03
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4365,0.45,0.5,0.35,0.21179,167.0,-0.01984,0.00072,0.14943,-0.46567,-0.00383,131.4,0.029
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4370,0.45,0.55,0.49,0.20669,438.0,-0.02146,0.00084,0.15844,-0.48885,-0.0041,126.4,0.028
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4375,0.5,0.55,0.45,0.20149,473.0,-0.02211,0.00084,0.16696,-0.51285,-0.00465,121.4,0.027
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4380,0.5,0.6,0.55,0.19512,458.0,-0.02404,0.00098,0.17707,-0.53578,-0.00509,116.4,0.026
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4385,110.1,113.3,108.99,0.00027,32.0,1.0,0.0,0.0,-0.66004,0.20747,111.4,0.025
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4385,0.55,0.6,0.5,0.18969,859.0,-0.02572,0.00104,0.18666,-0.55959,-0.00579,111.4,0.025
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4390,105.1,108.3,111.49,0.00042,16.0,1.0,0.0,0.0,-0.66086,0.20758,106.4,0.024
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4390,0.6,0.65,0.57,0.18501,208.0,-0.02852,0.00113,0.202,-0.60625,-0.00608,106.4,0.024
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4395,0.6,0.7,0.52,0.17903,153.0,-0.03,0.00125,0.2139,-0.62872,-0.00599,101.4,0.023
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4400,0.65,0.7,0.6,0.17254,3746.0,-0.03217,0.00134,0.22533,-0.6504,-0.00703,96.4,0.021
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4405,90.2,93.4,101.31,6e-05,53.0,1.0,0.0,0.0,-0.66303,0.20854,91.4,0.02
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4405,0.7,0.8,0.57,0.1691,590.0,-0.03627,0.00149,0.24759,-0.71874,-0.00751,91.4,0.02
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4410,0.75,0.85,0.72,0.16337,857.0,-0.03974,0.0017,0.26503,-0.7634,-0.00861,86.4,0.019
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4415,80.4,83.6,90.6,0.00019,167.0,1.0,0.0,0.0,-0.66495,0.20848,81.4,0.018
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4415,0.85,0.9,0.9,0.15784,851.0,-0.04385,0.00184,0.28842,-0.82942,-0.009,81.4,0.018
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4420,0.95,1.0,0.92,0.15332,1845.0,-0.04953,0.00217,0.31683,-0.91725,-0.01054,76.4,0.017
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4425,1.05,1.15,1.15,0.14927,1364.0,-0.05547,0.00247,0.35079,-1.02369,-0.01148,71.4,0.016
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4430,1.2,1.25,1.15,0.14476,1414.0,-0.06292,0.00273,0.38587,-1.1269,-0.01363,66.4,0.015
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4435,1.35,1.45,1.5,0.13966,879.0,-0.07233,0.00321,0.42893,-1.26962,-0.0156,61.4,0.014
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4440,1.55,1.65,1.75,0.13607,614.0,-0.08334,0.00364,0.47724,-1.42522,-0.01762,56.4,0.013
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4445,1.8,1.9,2.05,0.13136,481.0,-0.09604,0.00417,0.53205,-1.61072,-0.02058,51.4,0.011
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4450,47.0,47.7,54.65,0.00036,360.0,1.0,0.0,0.0,-0.66957,0.21013,46.4,0.01
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4450,2.15,2.25,2.46,0.12883,1501.0,-0.11364,0.00487,0.59781,-1.85635,-0.0242,46.4,0.01
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4455,42.2,42.9,50.21,0.00046,115.0,1.0,0.0,0.0,-0.67055,0.21092,41.4,0.009
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4455,2.6,2.7,2.7,0.12585,545.0,-0.1342,0.00561,0.67347,-2.15238,-0.02821,41.4,0.009
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4460,37.8,38.6,47.8,0.07789,377.0,0.94151,0.00482,0.36225,-1.23327,0.19814,36.4,0.008
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4460,3.1,3.2,3.6,0.12201,767.0,-0.15798,0.00636,0.74977,-2.44864,-0.03387,36.4,0.008
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4465,33.7,34.3,42.35,0.08608,243.0,0.89094,0.00703,0.57876,-1.86174,0.1883,31.4,0.007
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4465,3.7,3.9,3.9,0.11929,456.0,-0.18721,0.00725,0.83421,-2.78877,-0.03985,31.4,0.007
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4470,29.4,30.0,33.18,0.08692,196.0,0.84921,0.00871,0.72357,-2.32094,0.17903,26.4,0.006
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4470,4.6,4.8,5.3,0.1183,789.0,-0.22327,0.00815,0.92553,-3.20346,-0.04701,26.4,0.006
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,call,4475,25.5,26.1,25.18,0.08965,247.0,0.79406,0.01027,0.87988,-2.92158,0.16839,21.4,0.005
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-15,1700082000,1.0,put,4475,5.7,5.8,6.55,0.11594,814.0,-0.26275,0.00908,1.01157,-3.58857,-0.05515,21.4,0.005
