quote_unixtime,quote_readtime,quote_date,quote_time_hours,underlying_last,expire_date,expire_unixtime,dte,option_type,strike,bid,ask,last,iv,volume,delta,gamma,vega,theta,rho,strike_distance,strike_distance_pct
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3875,574.6,577.9,0.0,0.80881,0.0,0.95277,0.00013,0.37727,-1.02015,0.06638,575.2,0.129
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3875,0.05,0.1,0.05,0.45284,254.0,-0.00125,4e-05,0.01924,-0.0659,-0.00061,575.2,0.129
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3880,569.6,572.9,0.0,0.80126,0.0,0.95246,0.00015,0.3761,-1.02009,0.06621,570.2,0.128
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3880,0.05,0.1,0.05,0.44828,50.0,-0.00155,4e-05,0.01952,-0.06602,-0.00011,570.2,0.128
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3890,560.0,563.7,0.0,0.80292,0.0,0.95016,0.00018,0.39638,-1.62027,0.08108,560.2,0.126
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3890,0.05,0.1,0.05,0.44048,115.0,-0.00117,-1e-05,0.02013,-0.06591,-0.00089,560.2,0.126
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3900,549.6,553.7,328.43,0.78287,4.0,0.95168,0.00018,0.38829,-1.42008,0.07733,550.2,0.124
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3900,0.05,0.1,0.05,0.43305,2415.0,-0.00104,4e-05,0.0198,-0.06599,-0.00059,550.2,0.124
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3910,540.4,544.6,0.0,0.78968,0.0,0.94794,0.00022,0.41991,-2.27031,0.09677,540.2,0.121
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3910,0.05,0.1,0.05,0.42557,13.0,-0.00096,6e-05,0.02029,-0.06553,-0.00061,540.2,0.121
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3920,529.6,533.7,0.0,0.75451,0.0,0.95263,0.00018,0.38485,-1.41977,0.08011,530.2,0.119
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3920,0.05,0.1,0.05,0.4174,7.0,-0.00133,0.0,0.02098,-0.06599,-0.00094,530.2,0.119
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3925,525.4,529.5,263.99,0.7679,4.0,0.94915,0.00021,0.41754,-2.21744,0.09764,525.2,0.118
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3925,0.05,0.1,0.05,0.41292,2.0,-0.00092,-2e-05,0.02108,-0.06562,-0.00033,525.2,0.118
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3930,520.9,524.6,325.29,0.76767,1.0,0.94768,0.00021,0.42924,-2.51702,0.10418,520.2,0.117
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3930,0.05,0.1,0.05,0.40955,2.0,-0.00166,-2e-05,0.02059,-0.06525,-0.00082,520.2,0.117
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3940,509.6,513.7,253.59,0.72629,6.0,0.95297,0.00023,0.38288,-1.42027,0.08201,510.2,0.115
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3940,0.05,0.1,0.05,0.40123,224.0,-0.00166,5e-05,0.02143,-0.06587,-0.00074,510.2,0.115
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3950,499.6,503.7,224.99,0.71284,1.0,0.95331,0.00021,0.38216,-1.41983,0.0831,500.2,0.112
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3950,0.05,0.1,0.07,0.39443,49.0,-0.0011,5e-05,0.02154,-0.06575,-0.0009,500.2,0.112
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3955,494.6,498.7,0.0,0.70581,0.0,0.95355,0.00019,0.38083,-1.41686,0.08426,495.2,0.111
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3955,0.05,0.1,0.2,0.38993,44.0,-0.0012,7e-05,0.02197,-0.06531,-0.00108,495.2,0.111
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3960,489.6,493.7,0.0,0.69851,0.0,0.95367,0.00024,0.38098,-1.4208,0.08484,490.2,0.11
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3960,0.05,0.1,0.2,0.38588,96.0,-0.00119,4e-05,0.02241,-0.06552,-0.00036,490.2,0.11
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3965,484.6,488.8,0.0,0.69303,0.0,0.95315,0.00024,0.38246,-1.47051,0.08688,485.2,0.109
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3965,0.05,0.15,0.05,0.39243,28.0,-0.00144,6e-05,0.02749,-0.08563,-0.00135,485.2,0.109
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3970,480.0,483.8,424.16,0.69112,10.0,0.9526,0.00026,0.39187,-1.67045,0.09226,480.2,0.108
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3970,0.05,0.15,0.05,0.38817,5.0,-0.00244,8e-05,0.02859,-0.08605,-0.0012,480.2,0.108
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3975,474.6,478.8,0.0,0.67897,0.0,0.95411,0.00026,0.38129,-1.46911,0.08754,475.2,0.107
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3975,0.05,0.1,0.1,0.37418,308.0,-0.00141,4e-05,0.02319,-0.06572,-0.00042,475.2,0.107
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3980,470.5,474.6,236.67,0.69386,13.0,0.94857,0.00026,0.42326,-2.3199,0.10873,470.2,0.106
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3980,0.05,0.15,0.25,0.38004,17.0,-0.00197,8e-05,0.0283,-0.08559,-0.00092,470.2,0.106
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3985,464.6,468.8,0.0,0.66598,0.0,0.954,0.00028,0.3809,-1.47021,0.08954,465.2,0.105
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3985,0.05,0.15,0.05,0.37632,10.0,-0.00152,0.0,0.02874,-0.08635,-0.00054,465.2,0.105
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3990,459.6,463.8,228.95,0.65859,4.0,0.95408,0.00025,0.38101,-1.46986,0.08983,460.2,0.103
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3990,0.05,0.15,0.1,0.37222,1.0,-0.00189,4e-05,0.02914,-0.0864,-0.0013,460.2,0.103
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,3995,454.6,458.8,0.0,0.65216,0.0,0.95375,0.00031,0.38078,-1.47032,0.09061,455.2,0.102
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,3995,0.05,0.15,0.1,0.36904,15.0,-0.00191,1e-05,0.02973,-0.08561,-0.00135,455.2,0.102
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4000,449.6,453.8,384.45,0.64536,2.0,0.95395,0.00031,0.37996,-1.47031,0.09156,450.2,0.101
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4000,0.05,0.15,0.1,0.36465,135.0,-0.00232,8e-05,0.02959,-0.08591,-0.00096,450.2,0.101
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4005,444.6,448.8,382.39,0.63853,2.0,0.95446,0.00026,0.3801,-1.47024,0.09278,445.2,0.1
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4005,0.05,0.15,0.1,0.36113,1.0,-0.00213,7e-05,0.03028,-0.08562,-0.00145,445.2,0.1
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4010,439.6,443.8,204.05,0.63187,6.0,0.95461,0.00025,0.37951,-1.47025,0.0927,440.2,0.099
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4010,0.05,0.15,0.35,0.3566,10.0,-0.00231,0.0,0.03021,-0.08615,-0.00104,440.2,0.099
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4015,434.6,438.8,0.0,0.62491,0.0,0.95495,0.00032,0.3796,-1.46975,0.09443,435.2,0.098
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4015,0.05,0.15,0.5,0.35243,32.0,-0.00258,7e-05,0.03078,-0.08604,-0.00138,435.2,0.098
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4020,430.4,433.8,216.38,0.62915,1.0,0.95143,0.0003,0.40275,-1.8701,0.10498,430.2,0.097
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4020,0.05,0.15,0.6,0.34904,32.0,-0.00192,9e-05,0.03128,-0.08537,-0.00064,430.2,0.097
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4025,424.6,428.8,415.74,0.61156,9.0,0.95429,0.00035,0.37963,-1.47043,0.09576,425.2,0.096
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4025,0.1,0.15,0.1,0.35241,16.0,-0.00284,7e-05,0.03673,-0.10613,-0.00091,425.2,0.096
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4030,420.4,423.8,230.53,0.61582,1.0,0.95135,0.0004,0.40361,-1.87031,0.1077,420.2,0.094
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4030,0.05,0.15,0.35,0.34104,12.0,-0.00197,1e-05,0.03109,-0.08588,-0.00087,420.2,0.094
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4035,414.6,418.8,182.9,0.59833,6.0,0.95449,0.00036,0.37887,-1.46953,0.09678,415.2,0.093
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4035,0.1,0.15,0.1,0.34426,199.0,-0.0024,7e-05,0.0373,-0.10574,-0.00126,415.2,0.093
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4040,409.6,413.8,176.9,0.59197,4.0,0.95449,0.0003,0.37918,-1.47008,0.09815,410.2,0.092
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4040,0.1,0.15,0.12,0.34045,6.0,-0.00267,5e-05,0.03786,-0.10646,-0.00122,410.2,0.092
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4045,405.4,408.8,0.0,0.59567,0.0,0.95136,0.00041,0.40548,-1.86983,0.11013,405.2,0.091
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4045,0.1,0.15,0.1,0.33625,10.0,-0.00298,5e-05,0.03779,-0.10535,-0.00168,405.2,0.091
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4050,399.7,403.8,395.2,0.57949,1.0,0.95503,0.00035,0.38282,-1.5195,0.10097,400.2,0.09
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4050,0.1,0.15,0.1,0.332,345.0,-0.00267,7e-05,0.03914,-0.1054,-0.00146,400.2,0.09
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4055,394.7,398.8,0.0,0.57311,0.0,0.95511,0.00033,0.38314,-1.51991,0.10231,395.2,0.089
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4055,0.1,0.15,0.4,0.32791,11.0,-0.00238,4e-05,0.03875,-0.10541,-0.00098,395.2,0.089
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4060,389.7,393.0,0.0,0.55572,0.0,0.95805,0.0004,0.35417,-1.11974,0.08999,390.2,0.088
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4060,0.1,0.15,0.1,0.32442,260.0,-0.00325,3e-05,0.03924,-0.10554,-0.00155,390.2,0.088
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4065,384.7,388.8,159.46,0.56051,26.0,0.95459,0.00041,0.3845,-1.51984,0.10419,385.2,0.087
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4065,0.1,0.15,0.1,0.32065,97.0,-0.00237,7e-05,0.03944,-0.10509,-0.001,385.2,0.087
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4070,380.1,383.8,187.64,0.55917,2.0,0.95287,0.00039,0.39895,-1.71979,0.11087,380.2,0.085
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4070,0.1,0.15,0.2,0.31659,4.0,-0.00282,8e-05,0.04027,-0.10573,-0.00163,380.2,0.085
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4075,374.7,378.0,0.0,0.53616,0.0,0.95843,0.00034,0.35337,-1.12005,0.09211,375.2,0.084
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4075,0.1,0.15,0.1,0.3126,201.0,-0.00299,7e-05,0.04112,-0.10564,-0.00147,375.2,0.084
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4080,369.7,373.8,305.1,0.54048,2.0,0.95503,0.00042,0.38577,-1.51949,0.10674,370.2,0.083
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4080,0.1,0.15,0.1,0.30772,1.0,-0.0034,5e-05,0.04113,-0.10483,-0.00178,370.2,0.083
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4085,364.7,368.0,300.1,0.52332,2.0,0.95859,0.00037,0.35302,-1.12035,0.09409,365.2,0.082
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4085,0.1,0.15,0.2,0.3037,132.0,-0.00285,9e-05,0.04161,-0.10497,-0.00159,365.2,0.082
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4090,359.7,363.0,138.71,0.51712,80.0,0.95896,0.00044,0.35293,-1.12016,0.09515,360.2,0.081
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4090,0.1,0.15,0.1,0.29984,119.0,-0.00289,7e-05,0.04244,-0.10488,-0.001,360.2,0.081
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4095,354.7,358.8,290.4,0.52144,6.0,0.95406,0.00044,0.38829,-1.52005,0.10909,355.2,0.08
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4095,0.1,0.15,0.15,0.29581,356.0,-0.00284,9e-05,0.04228,-0.10515,-0.00104,355.2,0.08
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4100,349.7,353.8,285.4,0.51452,6.0,0.95408,0.00047,0.38913,-1.5198,0.11063,350.2,0.079
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4100,0.1,0.15,0.1,0.29253,3412.0,-0.0033,5e-05,0.04289,-0.10447,-0.00104,350.2,0.079
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4105,344.7,348.8,0.0,0.50855,0.0,0.95477,0.00053,0.39002,-1.52039,0.11118,345.2,0.078
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4105,0.1,0.15,0.1,0.28782,101.0,-0.00358,0.00012,0.04387,-0.10518,-0.00193,345.2,0.078
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4110,339.7,343.8,0.0,0.50223,0.0,0.954,0.00053,0.391,-1.51984,0.11253,340.2,0.076
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4110,0.1,0.15,0.1,0.28423,97.0,-0.00274,0.00013,0.04445,-0.10522,-0.00129,340.2,0.076
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4115,334.7,338.0,288.67,0.48529,1.0,0.95841,0.00048,0.35527,-1.1199,0.09915,335.2,0.075
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4115,0.1,0.15,0.12,0.28018,574.0,-0.00296,0.0001,0.04446,-0.10448,-0.00171,335.2,0.075
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4120,329.7,333.8,139.5,0.4897,4.0,0.9546,0.0005,0.39412,-1.52011,0.11427,330.2,0.074
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4120,0.1,0.15,0.12,0.27568,188.0,-0.00329,7e-05,0.04544,-0.10425,-0.00141,330.2,0.074
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4125,324.7,328.8,112.47,0.48253,1.0,0.95448,0.00049,0.39497,-1.5199,0.11614,325.2,0.073
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4125,0.1,0.15,0.1,0.27246,159.0,-0.00292,4e-05,0.04612,-0.10497,-0.00166,325.2,0.073
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4130,319.7,323.8,141.16,0.47627,1.0,0.95413,0.0006,0.39652,-1.52044,0.11639,320.2,0.072
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4130,0.1,0.15,0.22,0.26784,22.0,-0.00335,0.0001,0.04587,-0.1041,-0.00192,320.2,0.072
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4135,314.7,318.8,226.9,0.47045,1.0,0.95404,0.00061,0.39765,-1.51815,0.11767,315.2,0.071
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4135,0.1,0.15,0.67,0.26453,10.0,-0.00363,5e-05,0.04672,-0.1047,-0.00153,315.2,0.071
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4140,309.7,313.8,308.23,0.46391,1.0,0.95344,0.00063,0.40036,-1.51737,0.11851,310.2,0.07
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4140,0.1,0.15,0.05,0.25962,24.0,-0.00347,0.00011,0.04766,-0.10428,-0.00199,310.2,0.07
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4145,304.7,308.8,0.0,0.45781,0.0,0.95363,0.00056,0.40222,-1.52041,0.12036,305.2,0.069
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4145,0.1,0.2,0.3,0.26062,20.0,-0.00394,7e-05,0.05537,-0.12334,-0.00177,305.2,0.069
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4150,299.7,303.9,297.7,0.45269,2.0,0.95249,0.00068,0.40873,-1.57035,0.12265,300.2,0.067
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4150,0.15,0.2,0.1,0.26111,22.0,-0.00497,0.0001,0.06252,-0.14303,-0.00215,300.2,0.067
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4155,294.7,298.9,292.8,0.44674,1.0,0.95214,0.00062,0.41107,-1.57015,0.1246,295.2,0.066
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4155,0.1,0.2,0.3,0.25309,88.0,-0.00462,8e-05,0.05663,-0.12313,-0.00186,295.2,0.066
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4160,289.7,293.9,178.52,0.44042,4.0,0.95157,0.00065,0.41425,-1.5643,0.12566,290.2,0.065
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4160,0.1,0.2,0.25,0.24908,2.0,-0.0038,0.00015,0.05768,-0.12347,-0.00231,290.2,0.065
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4165,284.7,288.9,173.92,0.43384,4.0,0.95166,0.00071,0.41598,-1.54069,0.12679,285.2,0.064
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4165,0.1,0.2,0.12,0.24424,1.0,-0.00446,0.00011,0.05847,-0.12376,-0.00175,285.2,0.064
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4170,280.2,283.9,224.43,0.43285,10.0,0.94832,0.00078,0.44418,-1.64949,0.13582,280.2,0.063
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4170,0.15,0.2,0.15,0.24501,150.0,-0.00492,0.00011,0.06598,-0.14217,-0.00239,280.2,0.063
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4175,274.7,278.9,266.1,0.42111,5.0,0.95075,0.00078,0.42228,-1.49579,0.12906,275.2,0.062
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4175,0.1,0.2,0.3,0.23634,2.0,-0.00478,0.00014,0.06007,-0.12311,-0.00203,275.2,0.062
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4180,269.7,273.9,71.99,0.41523,18.0,0.9506,0.00073,0.42563,-1.47356,0.13001,270.2,0.061
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4180,0.1,0.2,0.12,0.23231,71.0,-0.0047,0.00012,0.06028,-0.12344,-0.00174,270.2,0.061
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4185,264.7,268.9,271.32,0.40893,5.0,0.95076,0.00079,0.4282,-1.45186,0.13144,265.2,0.06
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4185,0.1,0.2,0.1,0.22853,48.0,-0.00493,0.0001,0.06109,-0.12324,-0.00237,265.2,0.06
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4190,259.7,263.9,251.37,0.40216,10.0,0.94992,0.00085,0.43203,-1.43158,0.13196,260.2,0.058
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,put,4190,0.1,0.2,0.13,0.22422,150.0,-0.00488,0.00015,0.06195,-0.1224,-0.00244,260.2,0.058
1688155200,2023-06-30 16:00,2023-06-30,16,4450.23,2023-07-03,1688414400,3.0,call,4195,254.7,258.9,0.0,0.3965,0.0,0.94953,0.00085,0.43576,-1.41121,0.13374,255.2,0.057
