[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.44905,0.08595,-8e-05,,0.0,100 x 100,150.5,155.8,4285.0,0.0,0.05,0 x 1062,0.15,-0.00204,8e-05,0.01035,-0.02485,-0.00048,0.26836,189.0,153.1,0.035
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,0.94971,0.00117,0.20691,-2.44064,0.08119,0.46803,1.0,215.09,1 x 1,149.7,151.4,4290.0,0.0,0.05,0 x 1060,0.15,-0.00127,8e-05,0.01041,-0.02513,-0.00035,0.25984,139.0,148.1,0.033
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.44985,0.08615,,,0.0,100 x 100,140.4,145.8,4295.0,0.0,0.05,0 x 1164,0.1,-0.00152,7e-05,0.0107,-0.02447,-4e-05,0.25198,42.0,143.1,0.032
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.451,0.08627,-0.00036,6.0,152.68,100 x 100,135.5,140.8,4300.0,0.0,0.05,0 x 1733,0.05,-0.00222,0.00012,0.01161,-0.0248,-0.00032,0.24405,7.0,138.1,0.031
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.45073,0.08553,-0.00038,,0.0,100 x 100,130.5,135.8,4305.0,0.0,0.05,0 x 1343,0.15,-0.00208,0.0001,0.01156,-0.02511,-9e-05,0.23592,23.0,133.1,0.03
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,0.94272,0.0014,0.22722,-2.49014,0.08059,0.41933,1.0,153.87,1 x 1,129.7,131.5,4310.0,0.0,0.05,0 x 1149,0.1,-0.00221,0.00017,0.01217,-0.02465,-0.00027,0.22713,38.0,128.1,0.029
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.45251,0.08654,3e-05,,0.0,100 x 100,120.5,125.8,4315.0,0.0,0.05,0 x 1102,0.05,-0.00243,0.00015,0.01218,-0.02449,-0.00012,0.21908,7.0,123.1,0.028
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.45267,0.08574,-0.00045,1.0,161.29,100 x 100,115.5,120.8,4320.0,0.0,0.05,0 x 1006,0.05,-0.00153,0.00015,0.01267,-0.02442,-0.00065,0.21145,39.0,118.1,0.027
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,0.93479,0.00162,0.25136,-2.63995,0.08071,0.38528,,0.0,1 x 1,115.1,116.4,4325.0,0.0,0.05,0 x 1653,0.05,-0.00194,0.00017,0.01311,-0.02421,-6e-05,0.20245,100.0,113.1,0.025
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.4541,0.08649,-0.00049,3.0,107.25,100 x 100,105.5,110.8,4330.0,0.0,0.05,0 x 1034,0.05,-0.00211,0.00013,0.01401,-0.02517,-0.0002,0.19453,113.0,108.1,0.024
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.45433,0.08624,-0.00023,,0.0,8 x 8,98.4,108.4,4335.0,0.0,0.05,0 x 1089,0.05,-0.00243,0.00018,0.01468,-0.02484,0.0,0.18704,103.0,103.1,0.023
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.45523,0.08645,,5.0,128.95,10 x 100,93.3,101.0,4340.0,0.0,0.05,0 x 980,0.05,-0.00255,0.00021,0.01502,-0.02505,0.0,0.17815,287.0,98.1,0.022
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.45497,0.08707,,,0.0,10 x 100,88.2,96.0,4345.0,0.0,0.05,0 x 1054,0.05,-0.00263,0.0002,0.01544,-0.02592,0.0,0.17069,149.0,93.1,0.021
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.45547,0.0873,-8e-05,11.0,106.1,100 x 100,85.5,90.8,4350.0,0.0,0.05,0 x 1311,0.05,-0.0024,0.0003,0.01677,-0.0256,-0.00018,0.16174,297.0,88.1,0.02
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-08-15,1692129600,0.0,1.0,0.0,0.0,-0.45663,0.0866,-0.00018,2.0,122.2,100 x 100,80.5,85.8,4355.0,0.0,0.05,0 x 1096,0.05,-0.00308,0.00031,0.01735,-0.02489,-0.00052,0.15355,234.0,83.1,0.019
