quote_unixtime,quote_readtime,quote_date,quote_time_hours,underlying_last,expire_date,expire_unixtime,dte,option_type,strike,bid,ask,last,iv,volume,delta,gamma,vega,theta,rho,strike_distance,strike_distance_pct
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4265,0.1,0.2,0.2,0.23167,53.0,-0.00628,0.00021,0.05658,-0.1489,-0.00173,173.1,0.039
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4270,170.3,171.4,0.0,0.38722,0.0,0.92683,0.00111,0.41514,-2.73961,0.09861,168.1,0.038
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4270,0.1,0.2,0.2,0.2261,17.0,-0.00641,0.00032,0.05772,-0.14908,-0.00167,168.1,0.038
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4275,165.3,166.4,0.0,0.37813,0.0,0.92569,0.00116,0.42028,-2.7401,0.10027,163.1,0.037
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4275,0.15,0.2,0.17,0.2238,54.0,-0.00805,0.00031,0.06618,-0.1736,-0.00129,163.1,0.037
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4280,160.3,161.5,177.44,0.36969,1.0,0.92364,0.00118,0.42871,-2.78965,0.10177,158.1,0.036
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4280,0.15,0.2,0.2,0.21785,11.0,-0.00815,0.00035,0.06719,-0.17389,-0.00173,158.1,0.036
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4285,155.4,156.5,197.99,0.36173,1.0,0.9216,0.00126,0.43697,-2.83982,0.10331,153.1,0.035
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4285,0.15,0.2,0.2,0.21112,71.0,-0.00773,0.00033,0.06888,-0.17408,-0.00168,153.1,0.035
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4290,150.4,151.6,190.95,0.35337,1.0,0.91959,0.00135,0.44582,-2.88971,0.10493,148.1,0.033
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4290,0.15,0.2,0.2,0.2052,20.0,-0.00865,0.00034,0.07037,-0.17437,-0.00183,148.1,0.033
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4295,145.4,146.6,162.57,0.34328,1.0,0.91821,0.00141,0.45226,-2.89049,0.10612,143.1,0.032
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4295,0.15,0.2,0.21,0.19917,36.0,-0.00861,0.00036,0.07287,-0.17388,-0.00206,143.1,0.032
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4300,136.7,140.8,0.0,0.27357,0.0,0.95334,0.0009,0.27828,-0.64021,0.06191,138.1,0.031
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4300,0.15,0.25,0.23,0.19591,178.0,-0.0098,0.00045,0.08159,-0.19872,-0.00247,138.1,0.031
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4305,131.7,135.8,0.0,0.26449,0.0,0.95321,0.00098,0.27929,-0.63964,0.06292,133.1,0.03
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4305,0.15,0.2,0.22,0.1858,202.0,-0.00907,0.00048,0.07609,-0.17428,-0.00206,133.1,0.03
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4310,126.7,130.8,262.79,0.2559,1.0,0.95308,0.00112,0.2814,-0.64009,0.06443,128.1,0.029
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4310,0.2,0.25,0.25,0.18535,273.0,-0.01106,0.00055,0.0933,-0.22341,-0.00238,128.1,0.029
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4315,121.7,125.8,0.0,0.24765,0.0,0.95252,0.00117,0.28379,-0.64003,0.06603,123.1,0.028
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4315,0.2,0.25,0.22,0.17882,35.0,-0.01233,0.00056,0.09585,-0.22335,-0.00277,123.1,0.028
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4320,116.7,120.8,160.52,0.23821,1.0,0.95229,0.00124,0.28636,-0.63976,0.06686,118.1,0.027
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4320,0.2,0.25,0.2,0.17285,250.0,-0.01235,0.00064,0.09868,-0.22268,-0.00239,118.1,0.027
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4325,112.6,114.9,205.95,0.23005,18.0,0.95231,0.0013,0.28964,-0.63992,0.06896,113.1,0.025
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4325,0.2,0.3,0.27,0.16848,50.0,-0.01397,0.00067,0.10908,-0.24713,-0.00325,113.1,0.025
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4330,107.9,109.9,107.89,0.22591,3.0,0.94744,0.00155,0.31451,-0.79011,0.07601,108.1,0.024
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4330,0.2,0.3,0.3,0.16165,117.0,-0.01453,0.00077,0.11284,-0.24731,-0.00325,108.1,0.024
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4335,102.9,104.9,0.0,0.21819,0.0,0.9466,0.00167,0.31931,-0.79053,0.07762,103.1,0.023
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4335,0.25,0.3,0.4,0.1571,56.0,-0.01577,0.00084,0.12382,-0.27154,-0.0032,103.1,0.023
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4340,98.0,99.1,110.31,0.19717,1.0,0.95665,0.0016,0.2657,-0.44025,0.06285,98.1,0.022
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4340,0.25,0.35,0.35,0.1522,690.0,-0.018,0.00091,0.13536,-0.29554,-0.00335,98.1,0.022
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4345,93.0,94.3,0.0,0.192,0.0,0.95252,0.00182,0.28901,-0.54044,0.07005,93.1,0.021
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4345,0.3,0.4,0.35,0.14959,562.0,-0.02076,0.00113,0.15407,-0.34347,-0.00432,93.1,0.021
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4350,88.0,90.0,99.03,0.19403,4.0,0.93951,0.00224,0.3545,-0.89006,0.0862,88.1,0.02
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4350,0.35,0.45,0.45,0.14511,335.0,-0.02405,0.00125,0.17369,-0.39094,-0.00459,88.1,0.02
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4355,83.1,84.4,124.31,0.17859,1.0,0.94619,0.00224,0.3207,-0.64027,0.07818,83.1,0.019
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4355,0.4,0.5,0.55,0.14114,393.0,-0.02719,0.00141,0.19457,-0.43853,-0.00578,83.1,0.019
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4360,78.2,79.3,94.1,0.16992,10.0,0.94493,0.0025,0.32894,-0.64015,0.08,78.1,0.018
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4360,0.45,0.55,0.5,0.13647,798.0,-0.03078,0.0017,0.21499,-0.48529,-0.00667,78.1,0.018
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4365,73.3,74.4,71.2,0.16401,7.0,0.93917,0.00286,0.35904,-0.74049,0.08666,73.1,0.016
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4365,0.6,0.65,0.57,0.1338,579.0,-0.03846,0.002,0.25589,-0.6016,-0.00808,73.1,0.016
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4370,68.9,69.6,102.64,0.1654,2.0,0.9215,0.00333,0.43961,-1.13967,0.10101,68.1,0.015
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4370,0.7,0.75,0.75,0.12997,1288.0,-0.04453,0.00232,0.28945,-0.69271,-0.00966,68.1,0.015
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4375,63.6,64.7,70.8,0.15355,4.0,0.92144,0.00367,0.4397,-1.04042,0.09952,63.1,0.014
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4375,0.9,0.95,0.85,0.128,1901.0,-0.05523,0.00282,0.34511,-0.87109,-0.01156,63.1,0.014
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4380,58.8,59.9,59.6,0.14879,3.0,0.91016,0.00416,0.48997,-1.23967,0.10611,58.1,0.013
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4380,1.1,1.2,1.03,0.12598,1294.0,-0.06793,0.00345,0.40424,-1.06532,-0.0144,58.1,0.013
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4385,53.8,55.2,51.35,0.14252,7.0,0.89949,0.00481,0.53296,-1.39052,0.11022,53.1,0.012
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4385,1.4,1.5,1.43,0.12387,2034.0,-0.0833,0.00409,0.47287,-1.31363,-0.01771,53.1,0.012
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4390,49.3,51.1,68.2,0.14361,10.0,0.86962,0.00537,0.64226,-1.89966,0.12063,48.1,0.011
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4390,1.75,1.9,1.67,0.1214,930.0,-0.10228,0.00479,0.54938,-1.60763,-0.02151,48.1,0.011
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4395,45.6,46.1,53.54,0.14253,4.0,0.8431,0.00601,0.72986,-2.32349,0.12612,43.1,0.01
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4395,2.3,2.4,2.32,0.12046,639.0,-0.12708,0.00563,0.63921,-1.9911,-0.02655,43.1,0.01
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4400,43.2,43.8,43.6,0.16306,35.0,0.77819,0.00623,0.90703,-3.91135,0.13219,38.1,0.009
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4400,2.95,3.1,2.6,0.12043,3389.0,-0.1561,0.0065,0.73571,-2.44335,-0.03259,38.1,0.009
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4405,36.5,37.9,38.73,0.13637,9.0,0.78667,0.00749,0.88428,-3.04954,0.12985,33.1,0.007
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4405,3.7,3.9,3.4,0.11907,794.0,-0.18907,0.00741,0.82917,-2.90304,-0.03989,33.1,0.007
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4410,32.6,33.6,34.33,0.13401,2.0,0.75299,0.00819,0.96187,-3.44574,0.12968,28.1,0.006
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4410,4.7,4.8,4.28,0.11839,1063.0,-0.22682,0.00836,0.92239,-3.39065,-0.04755,28.1,0.006
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4415,29.2,29.6,43.81,0.13359,11.0,0.71048,0.0087,1.04099,-3.93848,0.12667,23.1,0.005
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4415,5.8,6.0,5.2,0.11659,904.0,-0.2688,0.00921,1.01012,-3.88026,-0.05646,23.1,0.005
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4420,25.2,26.0,27.0,0.12998,416.0,0.67009,0.00945,1.104,-4.2475,0.12347,18.1,0.004
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4420,7.2,7.4,6.5,0.11587,1147.0,-0.31619,0.01002,1.08741,-4.3516,-0.06694,18.1,0.004
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4425,22.2,22.6,23.3,0.12978,53.0,0.62155,0.0098,1.15899,-4.65397,0.11716,13.1,0.003
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4425,8.8,9.0,8.01,0.11459,907.0,-0.36711,0.01071,1.14993,-4.73756,-0.07777,13.1,0.003
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4430,19.1,19.4,21.6,0.12853,206.0,0.57207,0.01014,1.19657,-4.88115,0.11088,8.1,0.002
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4430,10.6,10.8,9.5,0.1136,853.0,-0.42148,0.01128,1.19451,-4.99817,-0.08863,8.1,0.002
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4435,16.3,16.5,18.5,0.12728,274.0,0.52149,0.0104,1.21484,-5.00953,0.10192,3.1,0.001
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4435,12.7,12.9,11.78,0.11246,911.0,-0.47817,0.01167,1.21592,-5.14113,-0.10099,3.1,0.001
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4440,13.7,13.8,14.7,0.12524,610.0,0.46923,0.01042,1.21343,-4.9843,0.09312,1.9,0.0
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4440,15.2,15.4,14.03,0.11148,863.0,-0.53599,0.01162,1.21281,-5.17213,-0.11301,1.9,0.0
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4445,11.4,11.5,12.67,0.12501,334.0,0.4171,0.01028,1.19068,-4.85192,0.08402,6.9,0.002
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4445,17.7,18.0,16.6,0.1093,1274.0,-0.59567,0.01165,1.18193,-4.96193,-0.12581,6.9,0.002
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4450,9.3,9.4,10.9,0.12317,1553.0,0.36445,0.01003,1.14768,-4.5669,0.07398,11.9,0.003
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4450,20.6,21.1,18.9,0.108,1791.0,-0.65474,0.01114,1.12548,-4.65557,-0.13828,11.9,0.003
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4455,7.5,7.7,9.0,0.12334,982.0,0.31511,0.00955,1.08532,-4.20412,0.06486,16.9,0.004
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4455,23.7,24.4,23.6,0.10565,780.0,-0.71234,0.01059,1.04164,-4.18777,-0.15117,16.9,0.004
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4460,6.0,6.2,6.73,0.12202,1166.0,0.26834,0.00888,1.00804,-3.7637,0.05526,21.9,0.005
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4460,27.3,27.9,25.2,0.1044,843.0,-0.76593,0.00966,0.93749,-3.66439,-0.16253,21.9,0.005
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4465,4.7,4.9,4.74,0.12185,926.0,0.22546,0.0081,0.91811,-3.25905,0.04644,26.9,0.006
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4465,31.1,31.6,33.55,0.102,390.0,-0.8162,0.00854,0.81155,-3.06674,-0.17315,26.9,0.006
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,call,4470,3.6,3.8,3.73,0.12005,1623.0,0.18514,0.00725,0.81746,-2.72704,0.03805,31.9,0.007
1692129600,2023-08-15 16:00,2023-08-15,16,4438.11,2023-08-16,1692216000,1.0,put,4470,35.0,35.5,39.01,0.09756,278.0,-0.86688,0.00722,0.65994,-2.40457,-0.18367,31.9,0.007
